StudentID,Date,Status,Reason
STU182,2025-06-08,Present,
STU182,2025-06-09,Present,
STU182,2025-06-10,Present,
STU182,2025-06-11,Present,
STU182,2025-06-12,Present,
STU182,2025-06-13,Present,
STU182,2025-06-14,Present,
STU182,2025-06-15,Present,
STU182,2025-06-16,Present,
STU182,2025-06-17,Present,
STU182,2025-06-18,Present,
STU182,2025-06-19,Present,
STU182,2025-06-20,Present,
STU183,2025-06-01,Present,
STU183,2025-06-02,Present,
STU183,2025-06-03,Present,
STU183,2025-06-04,Present,
STU183,2025-06-05,Present,
STU183,2025-06-06,Present,
STU183,2025-06-07,Present,
STU183,2025-06-08,Present,
STU183,2025-06-09,Present,
STU183,2025-06-10,Present,
STU183,2025-06-11,Present,
STU183,2025-06-12,Present,
STU183,2025-06-13,Present,
STU183,2025-06-14,Present,
STU183,2025-06-15,Present,
STU183,2025-06-16,Present,
STU183,2025-06-17,Present,
STU183,2025-06-18,Present,
STU183,2025-06-19,Present,
STU183,2025-06-20,Present,
STU184,2025-06-01,Present,
STU184,2025-06-02,Present,
STU184,2025-06-03,Present,
STU184,2025-06-04,Present,
STU184,2025-06-05,Present,
STU184,2025-06-06,Present,
STU184,2025-06-07,Present,
STU184,2025-06-08,Present,
STU184,2025-06-09,Present,
STU184,2025-06-10,Present,
STU184,2025-06-11,Present,
STU184,2025-06-12,Present,
STU184,2025-06-13,Present,
STU184,2025-06-14,Present,
STU184,2025-06-15,Present,
STU184,2025-06-16,Present,
STU184,2025-06-17,Present,
STU184,2025-06-18,Present,
STU184,2025-06-19,Present,
STU184,2025-06-20,Present,
STU185,2025-06-01,Present,
STU185,2025-06-02,Present,
STU185,2025-06-03,Present,
STU185,2025-06-04,Present,
STU185,2025-06-05,Present,
STU185,2025-06-06,Present,
STU185,2025-06-07,Present,
STU185,2025-06-08,Present,
STU185,2025-06-09,Present,
STU185,2025-06-10,Present,
STU185,2025-06-11,Present,
STU185,2025-06-12,Present,
STU185,2025-06-13,Present,
STU185,2025-06-14,Present,
STU185,2025-06-15,Present,
STU185,2025-06-16,Present,
STU185,2025-06-17,Present,
STU185,2025-06-18,Present,
STU185,2025-06-19,Present,
STU185,2025-06-20,Present,
STU186,2025-06-01,Present,
STU186,2025-06-02,Present,
STU186,2025-06-03,Present,
STU186,2025-06-04,Present,
STU186,2025-06-05,Present,
STU186,2025-06-06,Present,
STU186,2025-06-07,Present,
STU186,2025-06-08,Present,
STU186,2025-06-09,Absent,Medical
STU186,2025-06-10,Present,
STU186,2025-06-11,Present,
STU186,2025-06-12,Present,
STU186,2025-06-13,Present,
STU186,2025-06-14,Present,
STU186,2025-06-15,Present,
STU186,2025-06-16,Present,
STU186,2025-06-17,Present,
STU186,2025-06-18,Present,
STU186,2025-06-19,Present,
STU186,2025-06-20,Present,
STU187,2025-06-01,Present,
STU187,2025-06-02,Present,
STU187,2025-06-03,Present,
STU187,2025-06-04,Present,
STU187,2025-06-05,Present,
STU187,2025-06-06,Present,
STU187,2025-06-07,Absent,Sick Leave
STU187,2025-06-08,Present,
STU187,2025-06-09,Present,
STU187,2025-06-10,Present,
STU187,2025-06-11,Present,
STU187,2025-06-12,Present,
STU187,2025-06-13,Present,
STU187,2025-06-14,Present,
STU187,2025-06-15,Present,
STU187,2025-06-16,Present,
STU187,2025-06-17,Present,
STU187,2025-06-18,Present,
STU187,2025-06-19,Present,
STU187,2025-06-20,Present,
STU188,2025-06-01,Present,
STU188,2025-06-02,Present,
STU188,2025-06-03,Present,
STU188,2025-06-04,Present,
STU188,2025-06-05,Present,
STU188,2025-06-06,Present,
STU188,2025-06-07,Present,
STU188,2025-06-08,Present,
STU188,2025-06-09,Absent,Family Function
STU188,2025-06-10,Present,
STU188,2025-06-11,Present,
STU188,2025-06-12,Present,
STU188,2025-06-13,Present,
STU188,2025-06-14,Present,
STU188,2025-06-15,Present,
STU188,2025-06-16,Present,
STU188,2025-06-17,Present,
STU188,2025-06-18,Present,
STU188,2025-06-19,Present,
STU188,2025-06-20,Present,
STU189,2025-06-01,Present,
STU189,2025-06-02,Present,
STU189,2025-06-03,Present,
STU189,2025-06-04,Present,
STU189,2025-06-05,Present,
STU189,2025-06-06,Present,
STU189,2025-06-07,Absent,Family Function
STU189,2025-06-08,Present,
STU189,2025-06-09,Present,
STU189,2025-06-10,Present,
STU189,2025-06-11,Absent,Medical
STU189,2025-06-12,Present,
STU189,2025-06-13,Present,
STU189,2025-06-14,Present,
STU189,2025-06-15,Present,
STU189,2025-06-16,Present,
STU189,2025-06-17,Present,
STU189,2025-06-18,Present,
STU189,2025-06-19,Absent,Sick Leave
STU189,2025-06-20,Present,
STU190,2025-06-01,Present,
STU190,2025-06-02,Present,
STU190,2025-06-03,Present,
STU190,2025-06-04,Present,
STU190,2025-06-05,Present,
STU190,2025-06-06,Present,
STU190,2025-06-07,Present,
STU190,2025-06-08,Present,
STU190,2025-06-09,Present,
STU190,2025-06-10,Present,
STU190,2025-06-11,Present,
STU190,2025-06-12,Present,
STU190,2025-06-13,Present,
STU190,2025-06-14,Present,
STU190,2025-06-15,Present,
STU190,2025-06-16,Present,
STU190,2025-06-17,Present,
STU190,2025-06-18,Present,
STU190,2025-06-19,Present,
STU190,2025-06-20,Absent,Travel
STU191,2025-06-01,Absent,Family Function
STU191,2025-06-02,Absent,Travel
STU191,2025-06-03,Present,
STU191,2025-06-04,Present,
STU191,2025-06-05,Present,
STU191,2025-06-06,Absent,Sick Leave
STU191,2025-06-07,Present,
STU191,2025-06-08,Absent,Medical
STU191,2025-06-09,Present,
STU191,2025-06-10,Present,
STU191,2025-06-11,Present,
STU191,2025-06-12,Present,
STU191,2025-06-13,Present,
STU191,2025-06-14,Present,
STU191,2025-06-15,Absent,Family Function
STU191,2025-06-16,Present,
STU191,2025-06-17,Present,
STU191,2025-06-18,Present,
STU191,2025-06-19,Present,
STU191,2025-06-20,Present,
STU192,2025-06-01,Present,
STU192,2025-06-02,Present,
STU192,2025-06-03,Present,
STU192,2025-06-04,Present,
STU192,2025-06-05,Present,
STU192,2025-06-06,Present,
STU192,2025-06-07,Absent,Family Function
STU192,2025-06-08,Present,
STU192,2025-06-09,Present,
STU192,2025-06-10,Present,
STU192,2025-06-11,Present,
STU192,2025-06-12,Present,
STU192,2025-06-13,Present,
STU192,2025-06-14,Present,
STU192,2025-06-15,Present,
STU192,2025-06-16,Absent,Sick Leave
STU192,2025-06-17,Present,
STU192,2025-06-18,Present,
STU192,2025-06-19,Present,
STU192,2025-06-20,Present,
STU193,2025-06-01,Present,
STU193,2025-06-02,Present,
STU193,2025-06-03,Present,
STU193,2025-06-04,Present,
STU193,2025-06-05,Present,
STU193,2025-06-06,Present,
STU193,2025-06-07,Present,
STU193,2025-06-08,Present,
STU193,2025-06-09,Present,
STU193,2025-06-10,Present,
STU193,2025-06-11,Present,
STU193,2025-06-12,Present,
STU193,2025-06-13,Present,
STU193,2025-06-14,Present,
STU193,2025-06-15,Present,
STU193,2025-06-16,Present,
STU193,2025-06-17,Present,
STU193,2025-06-18,Present,
STU193,2025-06-19,Present,
STU193,2025-06-20,Present,
STU194,2025-06-01,Present,
STU194,2025-06-02,Present,
STU194,2025-06-03,Present,
STU194,2025-06-04,Present,
STU194,2025-06-05,Present,
STU194,2025-06-06,Present,
STU194,2025-06-07,Present,
STU194,2025-06-08,Absent,Sick Leave
STU194,2025-06-09,Present,
STU194,2025-06-10,Present,
STU194,2025-06-11,Present,
STU194,2025-06-12,Present,
STU194,2025-06-13,Present,
STU194,2025-06-14,Absent,Sick Leave
STU194,2025-06-15,Absent,Travel
STU194,2025-06-16,Present,
STU194,2025-06-17,Present,
STU194,2025-06-18,Present,
STU194,2025-06-19,Present,
STU194,2025-06-20,Absent,Sick Leave
STU195,2025-06-01,Present,
STU195,2025-06-02,Present,
STU195,2025-06-03,Present,
STU195,2025-06-04,Present,
STU195,2025-06-05,Present,
STU195,2025-06-06,Present,
STU195,2025-06-07,Present,
STU195,2025-06-08,Present,
STU195,2025-06-09,Present,
STU195,2025-06-10,Present,
STU195,2025-06-11,Present,
STU195,2025-06-12,Present,
STU195,2025-06-13,Present,
STU195,2025-06-14,Present,
STU195,2025-06-15,Present,
STU195,2025-06-16,Present,
STU195,2025-06-17,Present,
STU195,2025-06-18,Present,
STU195,2025-06-19,Present,
STU195,2025-06-20,Absent,Medical
STU196,2025-06-01,Present,
STU196,2025-06-02,Present,
STU196,2025-06-03,Present,
STU196,2025-06-04,Absent,Family Function
STU196,2025-06-05,Present,
STU196,2025-06-06,Absent,Sick Leave
STU196,2025-06-07,Present,
STU196,2025-06-08,Present,
STU196,2025-06-09,Absent,Sick Leave
STU196,2025-06-10,Absent,Travel
STU196,2025-06-11,Present,
STU196,2025-06-12,Present,
STU196,2025-06-13,Present,
STU196,2025-06-14,Present,
STU196,2025-06-15,Present,
STU196,2025-06-16,Present,
STU196,2025-06-17,Present,
STU196,2025-06-18,Present,
STU196,2025-06-19,Present,
STU196,2025-06-20,Present,
STU197,2025-06-01,Present,
STU197,2025-06-02,Present,
STU197,2025-06-03,Present,
STU197,2025-06-04,Present,
STU197,2025-06-05,Present,
STU197,2025-06-06,Present,
STU197,2025-06-07,Present,
STU197,2025-06-08,Present,
STU197,2025-06-09,Present,
STU197,2025-06-10,Present,
STU197,2025-06-11,Present,
STU197,2025-06-12,Present,
STU197,2025-06-13,Present,
STU197,2025-06-14,Present,
STU197,2025-06-15,Present,
STU197,2025-06-16,Present,
STU197,2025-06-17,Present,
STU197,2025-06-18,Present,
STU197,2025-06-19,Present,
STU197,2025-06-20,Present,
STU198,2025-06-01,Present,
STU198,2025-06-02,Present,
STU198,2025-06-03,Absent,Medical
STU198,2025-06-04,Present,
STU198,2025-06-05,Present,
STU198,2025-06-06,Absent,Family Function
STU198,2025-06-07,Present,
STU198,2025-06-08,Present,
STU198,2025-06-09,Present,
STU198,2025-06-10,Present,
STU198,2025-06-11,Present,
STU198,2025-06-12,Present,
STU198,2025-06-13,Present,
STU198,2025-06-14,Present,
STU198,2025-06-15,Present,
STU198,2025-06-16,Present,
STU198,2025-06-17,Present,
STU198,2025-06-18,Present,
STU198,2025-06-19,Present,
STU198,2025-06-20,Present,
STU199,2025-06-01,Present,
STU199,2025-06-02,Present,
STU199,2025-06-03,Present,
STU199,2025-06-04,Present,
STU199,2025-06-05,Present,
STU199,2025-06-06,Present,
STU199,2025-06-07,Present,
STU199,2025-06-08,Absent,Sick Leave
STU199,2025-06-09,Present,
STU199,2025-06-10,Present,
STU199,2025-06-11,Present,
STU199,2025-06-12,Present,
STU199,2025-06-13,Present,
STU199,2025-06-14,Present,
STU199,2025-06-15,Present,
STU199,2025-06-16,Present,
STU199,2025-06-17,Present,
STU199,2025-06-18,Present,
STU199,2025-06-19,Present,
STU199,2025-06-20,Present,
STU200,2025-06-01,Present,
STU200,2025-06-02,Present,
STU200,2025-06-03,Absent,Medical
STU200,2025-06-04,Present,
STU200,2025-06-05,Present,
STU200,2025-06-06,Present,
STU200,2025-06-07,Present,
STU200,2025-06-08,Present,
STU200,2025-06-09,Present,
STU200,2025-06-10,Present,
STU200,2025-06-11,Present,
STU200,2025-06-12,Present,
STU200,2025-06-13,Present,
STU200,2025-06-14,Present,
STU200,2025-06-15,Present,
STU200,2025-06-16,Absent,Travel
STU200,2025-06-17,Present,
STU200,2025-06-18,Present,
STU200,2025-06-19,Absent,Medical
STU200,2025-06-20,Present,
